rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,late_delay,delay
567964,298466,mobile,ended,-22.0,527165.0,150.0,Early,early
568020,400165,mobile,canceled,,,,NaN,early
568177,373864,connect,ended,-143.0,,,Early,early
568203,369728,mobile,ended,-195.0,,,Early,early
568285,416262,mobile,canceled,,,,NaN,early
568314,370997,connect,ended,179.0,,,Late > 120,late
568352,413409,mobile,ended,-17.0,,,Early,early
568431,272724,mobile,ended,57.0,,,45 < Late < 60,late
568455,382302,connect,ended,-35.0,574639.0,660.0,Early,early
568579,349678,connect,canceled,,,,NaN,early
568632,248064,mobile,ended,-190.0,,,Early,early
568853,335276,connect,canceled,,560375.0,690.0,NaN,early
569099,414028,mobile,ended,,,,NaN,early
569165,404595,mobile,ended,-33.0,,,Early,early
569285,371828,mobile,ended,99.0,,,90 < Late < 120,late
569302,411746,mobile,canceled,,,,NaN,early
569533,390166,mobile,ended,-127.0,,,Early,early
569714,397217,connect,ended,-230.0,,,Early,early
569727,410956,mobile,ended,47.0,,,45 < Late < 60,late
569890,383237,mobile,canceled,,,,NaN,early
570013,383344,connect,ended,33.0,569963.0,360.0,30 < Late < 45,late
570116,367507,mobile,ended,-118.0,,,Early,early
570345,364652,connect,canceled,,,,NaN,early
570355,411807,mobile,ended,-2.0,,,Early,early
570643,359294,mobile,canceled,,,,NaN,early
570837,400333,mobile,ended,-41.0,,,Early,early
571151,291982,mobile,ended,5.0,,,Late < 15,late
571625,375273,mobile,ended,-141.0,,,Early,early
571780,288973,mobile,ended,-125.0,,,Early,early
571945,277354,mobile,ended,,,,NaN,early
572105,393406,mobile,ended,,,,NaN,early
572535,401387,mobile,canceled,,,,NaN,early
572612,358982,connect,canceled,,,,NaN,early
573010,411700,mobile,canceled,,,,NaN,early
573264,373893,connect,ended,76.0,,,60 < Late < 90,late
573291,387223,mobile,ended,32.0,,,30 < Late < 45,late
573364,298493,mobile,ended,,,,NaN,early
573460,347208,connect,ended,-1.0,572521.0,0.0,Early,early
573770,356106,connect,ended,-14.0,573913.0,390.0,Early,early
573848,386413,connect,canceled,,,,NaN,early
574267,321170,mobile,ended,13.0,,,Late < 15,late
574361,370793,mobile,ended,115.0,,,90 < Late < 120,late
574547,247971,mobile,ended,28.0,,,15 < Late < 30,late
574844,346486,mobile,ended,-28.0,,,Early,early
575048,176527,mobile,ended,262.0,,,Late > 120,late
575138,391287,mobile,ended,136.0,,,Late > 120,late
575351,312078,connect,ended,2.0,,,Late < 15,late
575488,311376,mobile,canceled,,,,NaN,early
567746,399689,mobile,ended,101.0,,,90 < Late < 120,late
567950,353281,mobile,ended,-59.0,,,Early,early
568037,336629,mobile,ended,82.0,,,60 < Late < 90,late
568123,380866,mobile,ended,-8.0,,,Early,early
568170,406784,mobile,canceled,,,,NaN,early
568234,176527,mobile,ended,70.0,,,60 < Late < 90,late
568278,351549,connect,ended,355.0,565967.0,510.0,Late > 120,late
568428,351660,connect,canceled,,563040.0,0.0,NaN,early
568435,412590,mobile,ended,-12.0,,,Early,early
568585,351660,connect,ended,-45.0,563040.0,90.0,Early,early
568618,382836,mobile,ended,-25.0,,,Early,early
568660,380345,mobile,ended,186.0,,,Late > 120,late
568696,415982,mobile,ended,-16.0,,,Early,early
568717,340060,mobile,ended,8.0,,,Late < 15,late
568789,402153,mobile,ended,-88.0,568035.0,720.0,Early,early
568799,416360,mobile,ended,189.0,,,Late > 120,late
568906,350008,mobile,ended,14.0,,,Late < 15,late
569012,314069,mobile,ended,,,,NaN,early
569063,412337,connect,canceled,,,,NaN,early
569233,387278,mobile,canceled,,,,NaN,early
569282,381481,mobile,ended,68.0,565511.0,510.0,60 < Late < 90,late
569307,167490,mobile,ended,-22.0,,,Early,early
569559,404923,mobile,ended,211.0,,,Late > 120,late
569571,367507,mobile,canceled,,,,NaN,early
569626,265917,mobile,ended,8.0,,,Late < 15,late
569663,283618,mobile,ended,-1208.0,,,Early,early
569871,375770,mobile,ended,30.0,,,30 < Late < 45,late
569967,275062,connect,ended,75.0,,,60 < Late < 90,late
569982,393406,mobile,canceled,,,,NaN,early
570223,184533,mobile,ended,39.0,,,30 < Late < 45,late
570338,281341,mobile,ended,-43.0,,,Early,early
570361,387124,mobile,canceled,,,,NaN,early
570366,290726,connect,ended,-187.0,,,Early,early
570646,295830,connect,ended,110.0,,,90 < Late < 120,late
570687,375553,mobile,ended,-29.0,,,Early,early
570713,411578,mobile,ended,,566615.0,420.0,NaN,early
570897,280805,connect,ended,-69.0,,,Early,early
570932,381481,mobile,ended,58.0,,,45 < Late < 60,late
570970,296967,connect,ended,-83.0,,,Early,early
570994,375144,mobile,ended,,,,NaN,early
571025,381754,mobile,ended,-920.0,,,Early,early
571086,406256,mobile,ended,,,,NaN,early
571184,326040,mobile,ended,-1069.0,,,Early,early
571607,374360,connect,ended,-5.0,570644.0,0.0,Early,early
571797,338647,mobile,canceled,,570367.0,630.0,NaN,early
572160,382521,mobile,ended,10.0,,,Late < 15,late
572194,259297,mobile,ended,931.0,,,Late > 120,late
572219,270091,mobile,ended,-128.0,,,Early,early
572236,390467,connect,ended,-88.0,,,Early,early
572514,411901,mobile,ended,-71.0,,,Early,early
572554,397217,connect,ended,114.0,,,90 < Late < 120,late
572619,273214,mobile,ended,,,,NaN,early
566564,347556,mobile,canceled,,,,NaN,early
566621,227042,mobile,ended,52.0,,,45 < Late < 60,late
566911,403250,connect,ended,-89.0,,,Early,early
566930,364882,connect,ended,-106.0,,,Early,early
567269,392763,mobile,ended,-90.0,,,Early,early
567290,308565,mobile,ended,19.0,,,15 < Late < 30,late
567467,290600,connect,ended,6.0,,,Late < 15,late
567507,369381,mobile,ended,-82.0,,,Early,early
567535,368391,mobile,ended,65.0,539310.0,30.0,60 < Late < 90,late
567634,416081,mobile,ended,445.0,,,Late > 120,late
567714,256882,mobile,ended,2.0,,,Late < 15,late
567793,255576,connect,canceled,,,,NaN,early
567864,411098,mobile,ended,97.0,,,90 < Late < 120,late
567887,336416,connect,canceled,,,,NaN,early
567918,378072,connect,ended,55.0,,,45 < Late < 60,late
567951,315969,mobile,ended,-116.0,,,Early,early
568022,400184,mobile,ended,,,,NaN,early
568106,392805,mobile,ended,-82.0,,,Early,early
568204,300218,mobile,ended,-4.0,,,Early,early
568216,404542,mobile,ended,651.0,,,Late > 120,late
568272,317613,mobile,ended,515.0,,,Late > 120,late
568392,350173,mobile,canceled,,,,NaN,early
568416,336935,connect,ended,2.0,559824.0,630.0,Late < 15,late
568421,410521,mobile,ended,98.0,554767.0,180.0,90 < Late < 120,late
568490,276218,mobile,ended,105.0,,,90 < Late < 120,late
568516,371886,mobile,ended,-23.0,,,Early,early
568572,363822,mobile,ended,4.0,,,Late < 15,late
568649,378003,connect,ended,52.0,572385.0,90.0,45 < Late < 60,late
568674,415008,mobile,canceled,,,,NaN,early
568683,416028,mobile,ended,38.0,,,30 < Late < 45,late
568704,385628,connect,ended,49.0,563946.0,630.0,45 < Late < 60,late
568708,275364,connect,ended,39.0,563004.0,0.0,30 < Late < 45,late
568895,371229,mobile,ended,147.0,,,Late > 120,late
568993,370513,mobile,ended,18.0,528782.0,30.0,15 < Late < 30,late
569060,367535,mobile,ended,212.0,,,Late > 120,late
569144,406609,mobile,canceled,,,,NaN,early
569171,392479,mobile,ended,-59.0,,,Early,early
569404,375166,mobile,ended,-66.0,,,Early,early
569504,337219,connect,ended,-317.0,555979.0,660.0,Early,early
569542,343329,mobile,ended,9.0,,,Late < 15,late
569652,413671,mobile,ended,134.0,,,Late > 120,late
569654,415882,mobile,ended,,,,NaN,early
569788,228792,mobile,ended,174.0,,,Late > 120,late
569818,361055,mobile,ended,-5.0,506459.0,510.0,Early,early
569847,354515,mobile,ended,150.0,,,Late > 120,late
570071,404175,mobile,ended,16.0,,,15 < Late < 30,late
570210,340703,mobile,canceled,,,,NaN,early
570457,377302,mobile,ended,,,,NaN,early
570487,344576,mobile,ended,-60.0,,,Early,early
570699,405856,mobile,ended,67.0,,,60 < Late < 90,late
570851,189142,mobile,ended,-88.0,,,Early,early
571454,343003,mobile,ended,,,,NaN,early
571598,268787,mobile,canceled,,,,NaN,early
571707,359099,mobile,ended,179.0,,,Late > 120,late
572249,317298,connect,ended,-90.0,,,Early,early
548815,379704,mobile,ended,,,,NaN,early
548976,325139,mobile,ended,49.0,,,45 < Late < 60,late
548987,354896,mobile,ended,-67.0,,,Early,early
549019,349894,connect,ended,32.0,,,30 < Late < 45,late
549043,406362,mobile,ended,403.0,,,Late > 120,late
549060,406575,mobile,ended,361.0,,,Late > 120,late
549087,399205,mobile,ended,-34.0,,,Early,early
549104,325328,mobile,canceled,,,,NaN,early
549164,401976,mobile,ended,-38.0,,,Early,early
549185,391400,mobile,ended,1527.0,,,Late > 120,late
549427,355097,connect,ended,21.0,,,15 < Late < 30,late
549439,408366,mobile,canceled,,,,NaN,early
549567,364907,connect,ended,6.0,,,Late < 15,late
549630,360548,mobile,ended,-13.0,,,Early,early
549712,410594,mobile,ended,56.0,,,45 < Late < 60,late
549762,280227,connect,ended,-170.0,551649.0,90.0,Early,early
549944,377509,mobile,canceled,,,,NaN,early
549962,401869,connect,ended,486.0,,,Late > 120,late
550001,404129,connect,canceled,,,,NaN,early
550018,411546,mobile,ended,-69.0,,,Early,early
550038,192575,connect,ended,19.0,,,15 < Late < 30,late
550052,183974,mobile,ended,3.0,,,Late < 15,late
550091,248034,mobile,ended,-73.0,,,Early,early
550125,412262,mobile,ended,,,,NaN,early
550132,407488,mobile,ended,,,,NaN,early
550137,189031,mobile,ended,441.0,,,Late > 120,late
550336,412464,mobile,ended,23.0,,,15 < Late < 30,late
550377,190291,connect,ended,-5.0,,,Early,early
550380,410145,mobile,ended,32.0,,,30 < Late < 45,late
550442,374741,connect,ended,78.0,555908.0,180.0,60 < Late < 90,late
550492,408214,mobile,ended,-102.0,,,Early,early
550585,384040,connect,ended,42.0,,,30 < Late < 45,late
550608,389923,mobile,ended,-28.0,,,Early,early
550826,346210,mobile,canceled,,,,NaN,early
550923,245154,connect,canceled,,549765.0,630.0,NaN,early
551037,334262,mobile,ended,1418.0,,,Late > 120,late
551106,208090,mobile,canceled,,,,NaN,early
551161,363310,mobile,canceled,,,,NaN,early
551173,389018,mobile,ended,-6.0,,,Early,early
551282,282159,mobile,ended,62.0,,,60 < Late < 90,late
551292,381914,mobile,ended,-472.0,,,Early,early
551407,401390,mobile,canceled,,,,NaN,early
551472,409345,mobile,ended,6.0,,,Late < 15,late
551519,339475,mobile,canceled,,,,NaN,early
551523,310049,mobile,ended,-20.0,,,Early,early
551577,173376,mobile,ended,-158.0,,,Early,early
551586,391598,mobile,ended,65.0,,,60 < Late < 90,late
551687,223143,mobile,ended,52.0,,,45 < Late < 60,late
551696,380886,mobile,canceled,,,,NaN,early
551698,373893,connect,canceled,,,,NaN,early
551702,403823,mobile,ended,-46.0,,,Early,early
552192,398152,connect,ended,153.0,,,Late > 120,late
552206,372027,mobile,ended,-13.0,,,Early,early
552283,315040,mobile,ended,46.0,,,45 < Late < 60,late
567589,371282,mobile,ended,37.0,,,30 < Late < 45,late
567643,310110,mobile,ended,310.0,,,Late > 120,late
567666,258837,mobile,ended,12.0,,,Late < 15,late
567678,244386,mobile,ended,17.0,,,15 < Late < 30,late
567748,316817,mobile,canceled,,560395.0,690.0,NaN,early
567815,404175,mobile,ended,65.0,,,60 < Late < 90,late
567836,197014,mobile,ended,42.0,,,30 < Late < 45,late
567942,364520,mobile,ended,27.0,,,15 < Late < 30,late
568019,383736,mobile,ended,-32.0,,,Early,early
568064,335276,connect,ended,121.0,573893.0,180.0,Late > 120,late
568296,415653,mobile,ended,,,,NaN,early
568376,257577,mobile,ended,,,,NaN,early
568446,272724,mobile,ended,24.0,,,15 < Late < 30,late
568577,415533,mobile,ended,93.0,,,90 < Late < 120,late
568633,355272,mobile,ended,-150.0,,,Early,early
568641,290843,mobile,ended,240.0,,,Late > 120,late
568643,391120,mobile,ended,114.0,,,90 < Late < 120,late
568774,404346,mobile,ended,-32.0,,,Early,early
569197,387498,mobile,ended,48.0,,,45 < Late < 60,late
569322,316783,mobile,ended,,,,NaN,early
569362,404953,mobile,ended,142.0,568070.0,90.0,Late > 120,late
569382,293523,mobile,ended,40.0,567028.0,720.0,30 < Late < 45,late
569486,414018,mobile,ended,-20.0,,,Early,early
569554,227100,mobile,ended,-15.0,,,Early,early
569959,330472,connect,canceled,,,,NaN,early
570218,332470,mobile,canceled,,,,NaN,early
570301,378239,mobile,ended,-97.0,,,Early,early
570319,340017,mobile,canceled,,,,NaN,early
570471,342192,mobile,ended,-36.0,,,Early,early
570752,407838,mobile,ended,105.0,,,90 < Late < 120,late
570918,342465,mobile,ended,42.0,,,30 < Late < 45,late
571376,391379,connect,ended,34.0,,,30 < Late < 45,late
571483,410887,mobile,ended,-23.0,,,Early,early
571502,413167,mobile,ended,-141.0,,,Early,early
571552,403962,connect,canceled,,574540.0,90.0,NaN,early
572060,351667,mobile,ended,12.0,,,Late < 15,late
572112,381029,mobile,ended,265.0,,,Late > 120,late
572413,350149,mobile,ended,79.0,574325.0,600.0,60 < Late < 90,late
572632,179973,mobile,ended,76.0,,,60 < Late < 90,late
572951,256678,mobile,canceled,,,,NaN,early
573124,195666,mobile,ended,118.0,,,90 < Late < 120,late
573731,374298,connect,ended,117.0,,,90 < Late < 120,late
573926,385131,connect,ended,199.0,,,Late > 120,late
574035,248159,mobile,ended,953.0,,,Late > 120,late
574296,364411,mobile,ended,485.0,,,Late > 120,late
574430,406124,connect,ended,22.0,,,15 < Late < 30,late
574480,173061,connect,ended,-374.0,,,Early,early
574558,400088,mobile,ended,-53.0,,,Early,early
574825,264531,mobile,ended,-1.0,,,Early,early
575328,261879,mobile,ended,-39.0,,,Early,early
575574,173061,connect,ended,42.0,574480.0,240.0,30 < Late < 45,late
573932,338538,mobile,ended,48.0,,,45 < Late < 60,late
574014,316860,mobile,ended,36.0,,,30 < Late < 45,late
574158,414132,mobile,ended,-143.0,,,Early,early
574250,343817,mobile,ended,-4.0,,,Early,early
574406,351467,mobile,ended,,,,NaN,early
574746,391434,mobile,ended,,,,NaN,early
575456,342586,connect,canceled,,,,NaN,early
575485,405433,mobile,ended,80.0,,,60 < Late < 90,late
557075,408566,mobile,ended,-26.0,,,Early,early
557218,399033,mobile,ended,67.0,,,60 < Late < 90,late
557236,380613,mobile,ended,10.0,,,Late < 15,late
557357,324406,mobile,canceled,,,,NaN,early
557480,370265,mobile,ended,64.0,,,60 < Late < 90,late
557642,223783,connect,ended,13.0,,,Late < 15,late
557655,311664,connect,canceled,,557740.0,570.0,NaN,early
557688,251411,mobile,ended,11.0,,,Late < 15,late
557708,383592,mobile,ended,-9.0,,,Early,early
557754,404905,mobile,ended,7.0,,,Late < 15,late
557777,407055,connect,ended,-5.0,558647.0,270.0,Early,early
557779,242278,mobile,canceled,,,,NaN,early
557794,394904,mobile,ended,231.0,,,Late > 120,late
557821,340442,mobile,ended,51.0,,,45 < Late < 60,late
558004,357576,connect,ended,148.0,,,Late > 120,late
558024,400184,mobile,ended,,,,NaN,early
558055,353781,mobile,ended,10.0,,,Late < 15,late
558120,384875,mobile,ended,-8.0,,,Early,early
558263,404377,mobile,ended,-830.0,,,Early,early
558415,214091,mobile,ended,102.0,,,90 < Late < 120,late
558449,302972,mobile,ended,-34.0,,,Early,early
558466,338335,mobile,canceled,,,,NaN,early
558533,383485,mobile,ended,64.0,,,60 < Late < 90,late
558585,352966,mobile,ended,-39.0,,,Early,early
558594,413786,mobile,ended,11.0,,,Late < 15,late
558660,296549,mobile,ended,-39.0,,,Early,early
558917,258314,mobile,ended,203.0,,,Late > 120,late
558936,366587,mobile,ended,-174.0,,,Early,early
558951,255759,mobile,ended,28.0,,,15 < Late < 30,late
558986,361156,mobile,ended,16.0,,,15 < Late < 30,late
559039,281730,mobile,ended,-48.0,,,Early,early
559051,395374,mobile,ended,40.0,,,30 < Late < 45,late
561066,230201,connect,ended,-57.0,564529.0,0.0,Early,early
561072,404496,mobile,ended,-143.0,,,Early,early
561095,395841,mobile,ended,-133.0,,,Early,early
561116,346808,mobile,ended,255.0,,,Late > 120,late
561140,336059,mobile,ended,-135.0,,,Early,early
561179,334506,mobile,ended,-32.0,,,Early,early
561260,384396,connect,ended,-75.0,,,Early,early
561273,398152,connect,ended,4.0,,,Late < 15,late
561308,371907,mobile,canceled,,,,NaN,early
561330,400078,mobile,ended,,,,NaN,early
561346,414780,mobile,ended,,,,NaN,early
561376,304392,connect,ended,17.0,,,15 < Late < 30,late
561397,291235,mobile,ended,227.0,,,Late > 120,late
561418,350244,mobile,ended,193.0,,,Late > 120,late
561423,272724,mobile,ended,,,,NaN,early
561518,310901,mobile,ended,,,,NaN,early
561535,404399,mobile,ended,84.0,,,60 < Late < 90,late
561711,373024,mobile,ended,343.0,,,Late > 120,late
561883,404424,mobile,ended,-83.0,,,Early,early
562156,414230,mobile,ended,249.0,,,Late > 120,late
562278,363386,mobile,ended,-19.0,,,Early,early
562344,259952,mobile,ended,37.0,,,30 < Late < 45,late
562353,269743,mobile,canceled,,,,NaN,early
562583,275831,mobile,ended,258.0,,,Late > 120,late
562587,382821,connect,ended,81.0,,,60 < Late < 90,late
562613,401460,mobile,ended,15.0,,,15 < Late < 30,late
562668,173110,mobile,ended,132.0,,,Late > 120,late
562737,377640,mobile,ended,,,,NaN,early
562897,358749,mobile,ended,-64.0,,,Early,early
563004,275364,connect,ended,-72.0,567827.0,0.0,Early,early
563017,348526,connect,ended,-6.0,,,Early,early
563091,335276,connect,ended,-7.0,,,Early,early
563190,260745,mobile,ended,262.0,,,Late > 120,late
563550,308073,connect,ended,-2.0,,,Early,early
563564,371133,mobile,canceled,,,,NaN,early
563613,367632,connect,ended,11.0,,,Late < 15,late
563650,385919,connect,ended,8.0,,,Late < 15,late
563657,300781,mobile,ended,-492.0,,,Early,early
563770,342154,connect,canceled,,,,NaN,early
563777,414103,mobile,ended,183.0,,,Late > 120,late
563938,346305,mobile,ended,50.0,,,45 < Late < 60,late
563942,412139,mobile,ended,-12.0,555548.0,90.0,Early,early
563947,293785,mobile,ended,46.0,,,45 < Late < 60,late
564179,345150,mobile,ended,4.0,,,Late < 15,late
564196,375625,mobile,ended,78.0,,,60 < Late < 90,late
564205,355805,mobile,ended,41.0,564523.0,30.0,30 < Late < 45,late
564246,314687,mobile,ended,-33.0,,,Early,early
564264,332355,mobile,ended,80.0,,,60 < Late < 90,late
564286,375892,connect,ended,56.0,,,45 < Late < 60,late
564291,356106,connect,ended,-72.0,,,Early,early
564403,294414,mobile,ended,11.0,,,Late < 15,late
564594,248926,mobile,ended,-68.0,559683.0,150.0,Early,early
564652,294830,mobile,ended,533.0,,,Late > 120,late
564678,406124,connect,ended,,559336.0,300.0,NaN,early
564946,413643,mobile,canceled,,,,NaN,early
565111,289287,mobile,ended,13.0,,,Late < 15,late
565169,346100,mobile,canceled,,,,NaN,early
565231,413383,mobile,ended,-50.0,,,Early,early
565242,374158,mobile,canceled,,,,NaN,early
565251,415178,mobile,ended,262.0,,,Late > 120,late
565337,309915,mobile,ended,231.0,,,Late > 120,late
565392,391163,mobile,ended,1370.0,,,Late > 120,late
565489,355900,connect,ended,-100.0,567036.0,600.0,Early,early
565495,263232,mobile,ended,6.0,,,Late < 15,late
565634,382793,mobile,ended,32.0,,,30 < Late < 45,late
559127,333910,mobile,canceled,,,,NaN,early
559500,314605,mobile,ended,-7.0,,,Early,early
559630,388959,mobile,canceled,,,,NaN,early
559695,396268,mobile,ended,53.0,,,45 < Late < 60,late
559722,375868,mobile,ended,-15.0,,,Early,early
559806,380936,mobile,ended,-162.0,,,Early,early
559848,294281,mobile,canceled,,,,NaN,early
559893,337308,mobile,ended,11.0,,,Late < 15,late
559920,305816,connect,ended,130.0,,,Late > 120,late
560091,413896,mobile,ended,527.0,,,Late > 120,late
560611,203963,mobile,ended,-62.0,,,Early,early
573215,388253,mobile,ended,47.0,,,45 < Late < 60,late
573343,340014,connect,ended,1.0,,,Late < 15,late
573440,289234,connect,canceled,,,,NaN,early
574185,356540,mobile,ended,,573533.0,180.0,NaN,early
574241,164976,mobile,ended,-90.0,,,Early,early
